basketId,Member_number,Date,itemId,itemDescription
5836,2567,2014-07-22T00:00:00.000Z,66,grapes
5837,2568,2014-11-21T00:00:00.000Z,70,hard cheese
5837,2568,2014-11-21T00:00:00.000Z,160,waffles
5838,2568,2014-12-22T00:00:00.000Z,20,candy
5838,2568,2014-12-22T00:00:00.000Z,21,canned beer
5839,2568,2015-05-19T00:00:00.000Z,54,flour
5839,2568,2015-05-19T00:00:00.000Z,103,other vegetables
5839,2568,2015-05-19T00:00:00.000Z,161,whipped/sour cream
5840,2568,2015-07-22T00:00:00.000Z,112,pork
5840,2568,2015-07-22T00:00:00.000Z,157,tropical fruit
5841,2568,2015-08-20T00:00:00.000Z,9,beef
5841,2568,2015-08-20T00:00:00.000Z,64,frozen vegetables
5841,2568,2015-08-20T00:00:00.000Z,124,root vegetables
5841,2568,2015-08-20T00:00:00.000Z,151,sugar
5842,2568,2015-09-22T00:00:00.000Z,54,flour
5842,2568,2015-09-22T00:00:00.000Z,103,other vegetables
5842,2568,2015-09-22T00:00:00.000Z,110,pip fruit
5843,2568,2015-10-09T00:00:00.000Z,47,dish cleaner
5843,2568,2015-10-09T00:00:00.000Z,110,pip fruit
5843,2568,2015-10-09T00:00:00.000Z,131,sausage
5844,2569,2014-10-14T00:00:00.000Z,89,margarine
5844,2569,2014-10-14T00:00:00.000Z,144,specialty bar
5845,2569,2015-06-30T00:00:00.000Z,11,beverages
5845,2569,2015-06-30T00:00:00.000Z,164,white wine
5846,2569,2015-07-16T00:00:00.000Z,40,cream cheese 
5846,2569,2015-07-16T00:00:00.000Z,161,whipped/sour cream
5846,2569,2015-07-16T00:00:00.000Z,166,yogurt
5847,2570,2014-02-25T00:00:00.000Z,103,other vegetables
5847,2570,2014-02-25T00:00:00.000Z,122,roll products 
5848,2570,2014-06-19T00:00:00.000Z,63,frozen potato products
5848,2570,2014-06-19T00:00:00.000Z,124,root vegetables
5849,2570,2014-07-29T00:00:00.000Z,13,bottled water
5849,2570,2014-07-29T00:00:00.000Z,86,long life bakery product
5849,2570,2014-07-29T00:00:00.000Z,166,yogurt
5850,2570,2015-03-19T00:00:00.000Z,103,other vegetables
5850,2570,2015-03-19T00:00:00.000Z,122,roll products 
5851,2570,2015-08-24T00:00:00.000Z,99,oil
5851,2570,2015-08-24T00:00:00.000Z,139,soda
5852,2571,2014-07-07T00:00:00.000Z,86,long life bakery product
5852,2571,2014-07-07T00:00:00.000Z,106,pastry
5852,2571,2014-07-07T00:00:00.000Z,136,sliced cheese
5852,2571,2014-07-07T00:00:00.000Z,166,yogurt
5853,2571,2015-05-02T00:00:00.000Z,124,root vegetables
5853,2571,2015-05-02T00:00:00.000Z,157,tropical fruit
5854,2571,2015-07-17T00:00:00.000Z,57,frankfurter
5854,2571,2015-07-17T00:00:00.000Z,151,sugar
5855,2572,2015-05-27T00:00:00.000Z,49,dog food
5855,2572,2015-05-27T00:00:00.000Z,139,soda
5856,2573,2014-01-07T00:00:00.000Z,15,brown bread
5856,2573,2014-01-07T00:00:00.000Z,167,zwieback
5857,2573,2014-01-19T00:00:00.000Z,1,Instant food products
5857,2573,2014-01-19T00:00:00.000Z,68,ham
5858,2573,2014-01-21T00:00:00.000Z,106,pastry
5858,2573,2014-01-21T00:00:00.000Z,139,soda
5859,2573,2014-05-08T00:00:00.000Z,86,long life bakery product
5859,2573,2014-05-08T00:00:00.000Z,123,rolls/buns
5860,2573,2015-01-03T00:00:00.000Z,20,candy
5860,2573,2015-01-03T00:00:00.000Z,68,ham
5860,2573,2015-01-03T00:00:00.000Z,70,hard cheese
5860,2573,2015-01-03T00:00:00.000Z,106,pastry
5860,2573,2015-01-03T00:00:00.000Z,144,specialty bar
5860,2573,2015-01-03T00:00:00.000Z,157,tropical fruit
5860,2573,2015-01-03T00:00:00.000Z,165,whole milk
5860,2573,2015-01-03T00:00:00.000Z,166,yogurt
5861,2574,2014-10-26T00:00:00.000Z,11,beverages
5861,2574,2014-10-26T00:00:00.000Z,77,jam
5862,2574,2015-05-18T00:00:00.000Z,21,canned beer
5862,2574,2015-05-18T00:00:00.000Z,91,meat
5863,2574,2015-08-25T00:00:00.000Z,132,seasonal products
5863,2574,2015-08-25T00:00:00.000Z,158,turkey
5864,2574,2015-12-11T00:00:00.000Z,41,curd
5864,2574,2015-12-11T00:00:00.000Z,64,frozen vegetables
5864,2574,2015-12-11T00:00:00.000Z,74,hygiene articles
5864,2574,2015-12-11T00:00:00.000Z,103,other vegetables
5864,2574,2015-12-11T00:00:00.000Z,129,salty snack
5865,2575,2015-02-22T00:00:00.000Z,9,beef
5865,2575,2015-02-22T00:00:00.000Z,31,citrus fruit
5866,2575,2015-03-13T00:00:00.000Z,28,chicken
5866,2575,2015-03-13T00:00:00.000Z,113,pot plants
5867,2576,2014-07-10T00:00:00.000Z,95,napkins
5867,2576,2014-07-10T00:00:00.000Z,111,popcorn
5868,2576,2014-12-25T00:00:00.000Z,65,fruit/vegetable juice
5868,2576,2014-12-25T00:00:00.000Z,91,meat
5869,2577,2014-03-08T00:00:00.000Z,16,butter
5869,2577,2014-03-08T00:00:00.000Z,124,root vegetables
5870,2577,2014-06-28T00:00:00.000Z,31,citrus fruit
5870,2577,2014-06-28T00:00:00.000Z,131,sausage
5871,2577,2015-01-26T00:00:00.000Z,75,ice cream
5871,2577,2015-01-26T00:00:00.000Z,103,other vegetables
5872,2577,2015-10-25T00:00:00.000Z,45,dessert
5872,2577,2015-10-25T00:00:00.000Z,131,sausage
5873,2578,2014-01-30T00:00:00.000Z,60,frozen fish
5873,2578,2014-01-30T00:00:00.000Z,165,whole milk
5874,2578,2014-04-19T00:00:00.000Z,73,house keeping products
5874,2578,2014-04-19T00:00:00.000Z,90,mayonnaise
5874,2578,2014-04-19T00:00:00.000Z,123,rolls/buns
5875,2578,2014-11-07T00:00:00.000Z,103,other vegetables
5875,2578,2014-11-07T00:00:00.000Z,134,shopping bags
5876,2578,2015-01-25T00:00:00.000Z,12,bottled beer
5876,2578,2015-01-25T00:00:00.000Z,13,bottled water
5876,2578,2015-01-25T00:00:00.000Z,157,tropical fruit
5877,2578,2015-05-28T00:00:00.000Z,15,brown bread
5877,2578,2015-05-28T00:00:00.000Z,124,root vegetables
5878,2578,2015-11-26T00:00:00.000Z,21,canned beer
5878,2578,2015-11-26T00:00:00.000Z,123,rolls/buns
5879,2578,2015-12-01T00:00:00.000Z,41,curd
5879,2578,2015-12-01T00:00:00.000Z,124,root vegetables
5879,2578,2015-12-01T00:00:00.000Z,165,whole milk
5879,2578,2015-12-01T00:00:00.000Z,166,yogurt
5880,2579,2014-10-25T00:00:00.000Z,8,bathroom cleaner
5880,2579,2014-10-25T00:00:00.000Z,83,liquor
5881,2579,2014-12-12T00:00:00.000Z,40,cream cheese 
5881,2579,2014-12-12T00:00:00.000Z,166,yogurt
5882,2579,2015-04-08T00:00:00.000Z,164,white wine
5882,2579,2015-04-08T00:00:00.000Z,165,whole milk
5883,2580,2014-04-03T00:00:00.000Z,127,salad dressing
5883,2580,2014-04-03T00:00:00.000Z,161,whipped/sour cream
5884,2580,2015-04-11T00:00:00.000Z,28,chicken
5884,2580,2015-04-11T00:00:00.000Z,131,sausage
5885,2580,2015-09-04T00:00:00.000Z,9,beef
5885,2580,2015-09-04T00:00:00.000Z,166,yogurt
5886,2580,2015-10-24T00:00:00.000Z,157,tropical fruit
5886,2580,2015-10-24T00:00:00.000Z,166,yogurt
5887,2580,2015-11-17T00:00:00.000Z,96,newspapers
5887,2580,2015-11-17T00:00:00.000Z,103,other vegetables
5887,2580,2015-11-17T00:00:00.000Z,103,other vegetables
5887,2580,2015-11-17T00:00:00.000Z,110,pip fruit
5888,2581,2014-03-17T00:00:00.000Z,143,sparkling wine
5888,2581,2014-03-17T00:00:00.000Z,144,specialty bar
5889,2581,2014-05-26T00:00:00.000Z,13,bottled water
5889,2581,2014-05-26T00:00:00.000Z,45,dessert
5890,2581,2014-08-02T00:00:00.000Z,21,canned beer
5890,2581,2014-08-02T00:00:00.000Z,41,curd
5891,2581,2015-08-22T00:00:00.000Z,21,canned beer
5891,2581,2015-08-22T00:00:00.000Z,31,citrus fruit
5891,2581,2015-08-22T00:00:00.000Z,62,frozen meals
5891,2581,2015-08-22T00:00:00.000Z,139,soda
5892,2581,2015-12-14T00:00:00.000Z,35,coffee
5892,2581,2015-12-14T00:00:00.000Z,91,meat
5893,2582,2015-03-06T00:00:00.000Z,8,bathroom cleaner
5893,2582,2015-03-06T00:00:00.000Z,28,chicken
5893,2582,2015-03-06T00:00:00.000Z,28,chicken
5893,2582,2015-03-06T00:00:00.000Z,65,fruit/vegetable juice
5893,2582,2015-03-06T00:00:00.000Z,65,fruit/vegetable juice
5893,2582,2015-03-06T00:00:00.000Z,66,grapes
5893,2582,2015-03-06T00:00:00.000Z,103,other vegetables
5893,2582,2015-03-06T00:00:00.000Z,139,soda
5894,2582,2015-11-14T00:00:00.000Z,25,cat food
5894,2582,2015-11-14T00:00:00.000Z,91,meat
5894,2582,2015-11-14T00:00:00.000Z,116,processed cheese
5894,2582,2015-11-14T00:00:00.000Z,124,root vegetables
5895,2583,2015-02-15T00:00:00.000Z,28,chicken
5895,2583,2015-02-15T00:00:00.000Z,128,salt
5895,2583,2015-02-15T00:00:00.000Z,157,tropical fruit
5896,2583,2015-03-26T00:00:00.000Z,10,berries
5896,2583,2015-03-26T00:00:00.000Z,110,pip fruit
5897,2584,2014-02-14T00:00:00.000Z,1,Instant food products
5897,2584,2014-02-14T00:00:00.000Z,165,whole milk
5898,2584,2014-03-11T00:00:00.000Z,70,hard cheese
5898,2584,2014-03-11T00:00:00.000Z,165,whole milk
5899,2584,2014-04-02T00:00:00.000Z,12,bottled beer
5899,2584,2014-04-02T00:00:00.000Z,41,curd
5899,2584,2014-04-02T00:00:00.000Z,165,whole milk
5900,2584,2014-05-18T00:00:00.000Z,28,chicken
5900,2584,2014-05-18T00:00:00.000Z,50,domestic eggs
5901,2584,2014-06-19T00:00:00.000Z,41,curd
5901,2584,2014-06-19T00:00:00.000Z,55,flower (seeds)
5901,2584,2014-06-19T00:00:00.000Z,139,soda
5902,2584,2014-11-30T00:00:00.000Z,13,bottled water
5902,2584,2014-11-30T00:00:00.000Z,70,hard cheese
5902,2584,2014-11-30T00:00:00.000Z,103,other vegetables
5903,2584,2015-03-31T00:00:00.000Z,123,rolls/buns
5903,2584,2015-03-31T00:00:00.000Z,134,shopping bags
5903,2584,2015-03-31T00:00:00.000Z,165,whole milk
5904,2584,2015-04-25T00:00:00.000Z,134,shopping bags
5904,2584,2015-04-25T00:00:00.000Z,138,soap
5905,2585,2014-05-17T00:00:00.000Z,2,UHT-milk
5905,2585,2014-05-17T00:00:00.000Z,139,soda
5905,2585,2014-05-17T00:00:00.000Z,165,whole milk
5905,2585,2014-05-17T00:00:00.000Z,165,whole milk
5906,2585,2014-09-28T00:00:00.000Z,64,frozen vegetables
5906,2585,2014-09-28T00:00:00.000Z,123,rolls/buns
5907,2585,2015-02-13T00:00:00.000Z,103,other vegetables
5907,2585,2015-02-13T00:00:00.000Z,165,whole milk
5908,2585,2015-03-14T00:00:00.000Z,16,butter
5908,2585,2015-03-14T00:00:00.000Z,139,soda
5909,2586,2015-07-10T00:00:00.000Z,2,UHT-milk
5909,2586,2015-07-10T00:00:00.000Z,157,tropical fruit
5910,2586,2015-10-26T00:00:00.000Z,33,cling film/bags
5910,2586,2015-10-26T00:00:00.000Z,91,meat
5910,2586,2015-10-26T00:00:00.000Z,161,whipped/sour cream
5911,2587,2014-10-29T00:00:00.000Z,55,flower (seeds)
5911,2587,2014-10-29T00:00:00.000Z,89,margarine
5912,2587,2014-10-30T00:00:00.000Z,72,honey
5912,2587,2014-10-30T00:00:00.000Z,96,newspapers
5912,2587,2014-10-30T00:00:00.000Z,112,pork
5913,2587,2014-12-11T00:00:00.000Z,65,fruit/vegetable juice
5913,2587,2014-12-11T00:00:00.000Z,78,ketchup
5914,2587,2015-05-07T00:00:00.000Z,21,canned beer
5914,2587,2015-05-07T00:00:00.000Z,157,tropical fruit
5915,2587,2015-06-02T00:00:00.000Z,2,UHT-milk
5915,2587,2015-06-02T00:00:00.000Z,64,frozen vegetables
5915,2587,2015-06-02T00:00:00.000Z,106,pastry
5915,2587,2015-06-02T00:00:00.000Z,139,soda
5916,2588,2014-01-07T00:00:00.000Z,35,coffee
5916,2588,2014-01-07T00:00:00.000Z,165,whole milk
5917,2588,2015-12-28T00:00:00.000Z,31,citrus fruit
5917,2588,2015-12-28T00:00:00.000Z,35,coffee
5917,2588,2015-12-28T00:00:00.000Z,166,yogurt
5918,2589,2014-03-31T00:00:00.000Z,165,whole milk
5918,2589,2014-03-31T00:00:00.000Z,165,whole milk
5919,2589,2014-04-11T00:00:00.000Z,38,cookware
5919,2589,2014-04-11T00:00:00.000Z,149,spices
5920,2589,2014-06-07T00:00:00.000Z,13,bottled water
5920,2589,2014-06-07T00:00:00.000Z,161,whipped/sour cream
5920,2589,2014-06-07T00:00:00.000Z,165,whole milk
5921,2589,2014-10-04T00:00:00.000Z,4,artif. sweetener
5921,2589,2014-10-04T00:00:00.000Z,66,grapes
5921,2589,2014-10-04T00:00:00.000Z,134,shopping bags
5922,2589,2014-10-23T00:00:00.000Z,17,butter milk
5922,2589,2014-10-23T00:00:00.000Z,165,whole milk
5923,2589,2015-02-12T00:00:00.000Z,21,canned beer
5923,2589,2015-02-12T00:00:00.000Z,103,other vegetables
5923,2589,2015-02-12T00:00:00.000Z,123,rolls/buns
5923,2589,2015-02-12T00:00:00.000Z,131,sausage
5924,2589,2015-04-29T00:00:00.000Z,26,cereals
5924,2589,2015-04-29T00:00:00.000Z,65,fruit/vegetable juice
5924,2589,2015-04-29T00:00:00.000Z,75,ice cream
5925,2590,2014-08-27T00:00:00.000Z,137,snack products
5925,2590,2014-08-27T00:00:00.000Z,157,tropical fruit
5926,2590,2014-09-03T00:00:00.000Z,59,frozen dessert
5926,2590,2014-09-03T00:00:00.000Z,139,soda
5927,2590,2015-06-25T00:00:00.000Z,49,dog food
5927,2590,2015-06-25T00:00:00.000Z,104,packaged fruit/vegetables
5928,2590,2015-09-28T00:00:00.000Z,69,hamburger meat
5928,2590,2015-09-28T00:00:00.000Z,165,whole milk
5929,2590,2015-12-16T00:00:00.000Z,113,pot plants
5929,2590,2015-12-16T00:00:00.000Z,161,whipped/sour cream
5930,2591,2014-09-01T00:00:00.000Z,11,beverages
5930,2591,2014-09-01T00:00:00.000Z,139,soda
5931,2591,2014-12-10T00:00:00.000Z,124,root vegetables
5931,2591,2014-12-10T00:00:00.000Z,124,root vegetables
5932,2592,2014-09-08T00:00:00.000Z,41,curd
5932,2592,2014-09-08T00:00:00.000Z,41,curd
5932,2592,2014-09-08T00:00:00.000Z,66,grapes
5932,2592,2014-09-08T00:00:00.000Z,134,shopping bags
5933,2592,2015-03-20T00:00:00.000Z,28,chicken
5933,2592,2015-03-20T00:00:00.000Z,123,rolls/buns
5933,2592,2015-03-20T00:00:00.000Z,166,yogurt
5934,2592,2015-04-23T00:00:00.000Z,65,fruit/vegetable juice
5934,2592,2015-04-23T00:00:00.000Z,89,margarine
5934,2592,2015-04-23T00:00:00.000Z,151,sugar
5935,2592,2015-07-04T00:00:00.000Z,21,canned beer
5935,2592,2015-07-04T00:00:00.000Z,100,onions
5936,2592,2015-09-25T00:00:00.000Z,12,bottled beer
5936,2592,2015-09-25T00:00:00.000Z,112,pork
5937,2592,2015-10-01T00:00:00.000Z,131,sausage
5937,2592,2015-10-01T00:00:00.000Z,139,soda
5938,2593,2014-04-13T00:00:00.000Z,96,newspapers
5938,2593,2014-04-13T00:00:00.000Z,134,shopping bags
5939,2593,2014-04-16T00:00:00.000Z,2,UHT-milk
5939,2593,2014-04-16T00:00:00.000Z,166,yogurt
5940,2593,2014-10-13T00:00:00.000Z,142,soups
5940,2593,2014-10-13T00:00:00.000Z,157,tropical fruit
5941,2594,2014-01-06T00:00:00.000Z,70,hard cheese
5941,2594,2014-01-06T00:00:00.000Z,140,soft cheese
5942,2594,2014-07-25T00:00:00.000Z,124,root vegetables
5942,2594,2014-07-25T00:00:00.000Z,166,yogurt
5943,2594,2014-09-15T00:00:00.000Z,106,pastry
5943,2594,2014-09-15T00:00:00.000Z,166,yogurt
5944,2594,2015-05-21T00:00:00.000Z,31,citrus fruit
5944,2594,2015-05-21T00:00:00.000Z,165,whole milk
5945,2595,2014-01-03T00:00:00.000Z,27,chewing gum
5945,2595,2014-01-03T00:00:00.000Z,123,rolls/buns
5946,2595,2014-01-06T00:00:00.000Z,40,cream cheese 
5946,2595,2014-01-06T00:00:00.000Z,41,curd
5946,2595,2014-01-06T00:00:00.000Z,50,domestic eggs
5947,2595,2014-08-18T00:00:00.000Z,15,brown bread
5947,2595,2014-08-18T00:00:00.000Z,157,tropical fruit
5948,2595,2014-11-11T00:00:00.000Z,71,herbs
5948,2595,2014-11-11T00:00:00.000Z,126,rum
5949,2595,2015-01-23T00:00:00.000Z,41,curd
5949,2595,2015-01-23T00:00:00.000Z,45,dessert
5949,2595,2015-01-23T00:00:00.000Z,106,pastry
5949,2595,2015-01-23T00:00:00.000Z,123,rolls/buns
5949,2595,2015-01-23T00:00:00.000Z,131,sausage
5949,2595,2015-01-23T00:00:00.000Z,165,whole milk
5949,2595,2015-01-23T00:00:00.000Z,166,yogurt
5949,2595,2015-01-23T00:00:00.000Z,166,yogurt
5950,2597,2014-02-04T00:00:00.000Z,50,domestic eggs
5950,2597,2014-02-04T00:00:00.000Z,65,fruit/vegetable juice
5951,2597,2014-04-15T00:00:00.000Z,40,cream cheese 
5951,2597,2014-04-15T00:00:00.000Z,124,root vegetables
5952,2597,2014-09-21T00:00:00.000Z,131,sausage
5952,2597,2014-09-21T00:00:00.000Z,165,whole milk
5953,2597,2014-10-25T00:00:00.000Z,110,pip fruit
5953,2597,2014-10-25T00:00:00.000Z,124,root vegetables
5954,2597,2015-02-13T00:00:00.000Z,100,onions
5954,2597,2015-02-13T00:00:00.000Z,112,pork
5955,2597,2015-05-08T00:00:00.000Z,95,napkins
5955,2597,2015-05-08T00:00:00.000Z,131,sausage
5956,2597,2015-08-15T00:00:00.000Z,10,berries
5956,2597,2015-08-15T00:00:00.000Z,12,bottled beer
5956,2597,2015-08-15T00:00:00.000Z,139,soda
5957,2598,2015-11-11T00:00:00.000Z,14,brandy
5957,2598,2015-11-11T00:00:00.000Z,106,pastry
5957,2598,2015-11-11T00:00:00.000Z,139,soda
5958,2599,2015-01-27T00:00:00.000Z,41,curd
5958,2599,2015-01-27T00:00:00.000Z,129,salty snack
5958,2599,2015-01-27T00:00:00.000Z,131,sausage
5959,2599,2015-05-06T00:00:00.000Z,28,chicken
5959,2599,2015-05-06T00:00:00.000Z,41,curd
5960,2599,2015-07-30T00:00:00.000Z,18,cake bar
5960,2599,2015-07-30T00:00:00.000Z,40,cream cheese 
5960,2599,2015-07-30T00:00:00.000Z,64,frozen vegetables
5960,2599,2015-07-30T00:00:00.000Z,98,nuts/prunes
5960,2599,2015-07-30T00:00:00.000Z,146,specialty chocolate
5960,2599,2015-07-30T00:00:00.000Z,164,white wine
5960,2599,2015-07-30T00:00:00.000Z,166,yogurt
5961,2599,2015-11-22T00:00:00.000Z,83,liquor
5961,2599,2015-11-22T00:00:00.000Z,103,other vegetables
5961,2599,2015-11-22T00:00:00.000Z,157,tropical fruit
5962,2600,2014-07-12T00:00:00.000Z,10,berries
5962,2600,2014-07-12T00:00:00.000Z,165,whole milk
5963,2600,2014-09-28T00:00:00.000Z,12,bottled beer
5963,2600,2014-09-28T00:00:00.000Z,41,curd
5963,2600,2014-09-28T00:00:00.000Z,106,pastry
5964,2600,2015-01-28T00:00:00.000Z,62,frozen meals
5964,2600,2015-01-28T00:00:00.000Z,64,frozen vegetables
5964,2600,2015-01-28T00:00:00.000Z,166,yogurt
5965,2600,2015-02-18T00:00:00.000Z,18,cake bar
5965,2600,2015-02-18T00:00:00.000Z,112,pork
5966,2600,2015-04-29T00:00:00.000Z,51,female sanitary products
5966,2600,2015-04-29T00:00:00.000Z,63,frozen potato products
5966,2600,2015-04-29T00:00:00.000Z,65,fruit/vegetable juice
5966,2600,2015-04-29T00:00:00.000Z,103,other vegetables
5966,2600,2015-04-29T00:00:00.000Z,165,whole milk
5967,2600,2015-05-12T00:00:00.000Z,65,fruit/vegetable juice
5967,2600,2015-05-12T00:00:00.000Z,110,pip fruit
5968,2600,2015-12-16T00:00:00.000Z,103,other vegetables
5968,2600,2015-12-16T00:00:00.000Z,107,pet care
5969,2601,2014-02-28T00:00:00.000Z,41,curd
5969,2601,2014-02-28T00:00:00.000Z,139,soda
5970,2601,2015-03-26T00:00:00.000Z,68,ham
5970,2601,2015-03-26T00:00:00.000Z,106,pastry
5970,2601,2015-03-26T00:00:00.000Z,116,processed cheese
5970,2601,2015-03-26T00:00:00.000Z,123,rolls/buns
5970,2601,2015-03-26T00:00:00.000Z,124,root vegetables
5970,2601,2015-03-26T00:00:00.000Z,142,soups
5970,2601,2015-03-26T00:00:00.000Z,165,whole milk
5971,2601,2015-04-30T00:00:00.000Z,9,beef
5971,2601,2015-04-30T00:00:00.000Z,146,specialty chocolate
5972,2601,2015-05-20T00:00:00.000Z,12,bottled beer
5972,2601,2015-05-20T00:00:00.000Z,103,other vegetables
5973,2601,2015-06-27T00:00:00.000Z,7,baking powder
5973,2601,2015-06-27T00:00:00.000Z,103,other vegetables
5973,2601,2015-06-27T00:00:00.000Z,119,ready soups
5974,2601,2015-10-22T00:00:00.000Z,21,canned beer
5974,2601,2015-10-22T00:00:00.000Z,89,margarine
5974,2601,2015-10-22T00:00:00.000Z,106,pastry
5975,2602,2014-01-03T00:00:00.000Z,57,frankfurter
5975,2602,2014-01-03T00:00:00.000Z,165,whole milk
5976,2602,2014-01-20T00:00:00.000Z,40,cream cheese 
5976,2602,2014-01-20T00:00:00.000Z,165,whole milk
5977,2602,2014-02-04T00:00:00.000Z,113,pot plants
5977,2602,2014-02-04T00:00:00.000Z,117,prosecco
5977,2602,2014-02-04T00:00:00.000Z,131,sausage
5978,2602,2014-04-18T00:00:00.000Z,40,cream cheese 
5978,2602,2014-04-18T00:00:00.000Z,157,tropical fruit
5979,2602,2015-02-08T00:00:00.000Z,89,margarine
5979,2602,2015-02-08T00:00:00.000Z,131,sausage
5979,2602,2015-02-08T00:00:00.000Z,157,tropical fruit
5980,2602,2015-12-11T00:00:00.000Z,13,bottled water
5980,2602,2015-12-11T00:00:00.000Z,96,newspapers
5980,2602,2015-12-11T00:00:00.000Z,124,root vegetables
5980,2602,2015-12-11T00:00:00.000Z,134,shopping bags
5980,2602,2015-12-11T00:00:00.000Z,142,soups
5981,2603,2014-06-28T00:00:00.000Z,134,shopping bags
5981,2603,2014-06-28T00:00:00.000Z,139,soda
5981,2603,2014-06-28T00:00:00.000Z,150,spread cheese
5981,2603,2014-06-28T00:00:00.000Z,166,yogurt
5982,2604,2014-04-03T00:00:00.000Z,17,butter milk
5982,2604,2014-04-03T00:00:00.000Z,165,whole milk
5983,2604,2014-09-17T00:00:00.000Z,48,dishes
5983,2604,2014-09-17T00:00:00.000Z,66,grapes
5983,2604,2014-09-17T00:00:00.000Z,161,whipped/sour cream
5984,2604,2015-01-26T00:00:00.000Z,31,citrus fruit
5984,2604,2015-01-26T00:00:00.000Z,163,white bread
5985,2604,2015-02-12T00:00:00.000Z,57,frankfurter
5985,2604,2015-02-12T00:00:00.000Z,90,mayonnaise
5985,2604,2015-02-12T00:00:00.000Z,103,other vegetables
5985,2604,2015-02-12T00:00:00.000Z,124,root vegetables
5986,2604,2015-09-20T00:00:00.000Z,13,bottled water
5986,2604,2015-09-20T00:00:00.000Z,48,dishes
5986,2604,2015-09-20T00:00:00.000Z,157,tropical fruit
5987,2605,2014-06-02T00:00:00.000Z,103,other vegetables
5987,2605,2014-06-02T00:00:00.000Z,112,pork
5987,2605,2014-06-02T00:00:00.000Z,163,white bread
5987,2605,2014-06-02T00:00:00.000Z,166,yogurt
5988,2605,2014-08-30T00:00:00.000Z,78,ketchup
5988,2605,2014-08-30T00:00:00.000Z,114,potato products
5989,2606,2014-01-11T00:00:00.000Z,19,candles
5989,2606,2014-01-11T00:00:00.000Z,165,whole milk
5990,2606,2014-08-22T00:00:00.000Z,31,citrus fruit
5990,2606,2014-08-22T00:00:00.000Z,165,whole milk
5991,2606,2015-01-26T00:00:00.000Z,28,chicken
5991,2606,2015-01-26T00:00:00.000Z,83,liquor
5991,2606,2015-01-26T00:00:00.000Z,123,rolls/buns
5991,2606,2015-01-26T00:00:00.000Z,157,tropical fruit
5992,2607,2014-01-25T00:00:00.000Z,89,margarine
5992,2607,2014-01-25T00:00:00.000Z,93,misc. beverages
5993,2607,2014-11-20T00:00:00.000Z,75,ice cream
5993,2607,2014-11-20T00:00:00.000Z,161,whipped/sour cream
5994,2608,2014-05-02T00:00:00.000Z,40,cream cheese 
5994,2608,2014-05-02T00:00:00.000Z,157,tropical fruit
5995,2608,2014-10-17T00:00:00.000Z,106,pastry
5995,2608,2014-10-17T00:00:00.000Z,165,whole milk
5996,2608,2014-11-19T00:00:00.000Z,105,pasta
5996,2608,2014-11-19T00:00:00.000Z,166,yogurt
5997,2608,2015-09-19T00:00:00.000Z,103,other vegetables
5997,2608,2015-09-19T00:00:00.000Z,123,rolls/buns
5998,2609,2014-06-04T00:00:00.000Z,11,beverages
5998,2609,2014-06-04T00:00:00.000Z,133,semi-finished bread
5998,2609,2014-06-04T00:00:00.000Z,136,sliced cheese
5999,2609,2015-08-26T00:00:00.000Z,35,coffee
5999,2609,2015-08-26T00:00:00.000Z,57,frankfurter
6000,2610,2014-01-01T00:00:00.000Z,12,bottled beer
6000,2610,2014-01-01T00:00:00.000Z,50,domestic eggs
6000,2610,2014-01-01T00:00:00.000Z,69,hamburger meat
6001,2610,2015-02-26T00:00:00.000Z,123,rolls/buns
6001,2610,2015-02-26T00:00:00.000Z,134,shopping bags
6002,2610,2015-10-21T00:00:00.000Z,91,meat
6002,2610,2015-10-21T00:00:00.000Z,106,pastry
6003,2611,2014-02-16T00:00:00.000Z,89,margarine
6003,2611,2014-02-16T00:00:00.000Z,122,roll products 
6004,2611,2014-04-26T00:00:00.000Z,27,chewing gum
6004,2611,2014-04-26T00:00:00.000Z,50,domestic eggs
6004,2611,2014-04-26T00:00:00.000Z,104,packaged fruit/vegetables
6005,2611,2014-12-29T00:00:00.000Z,13,bottled water
6005,2611,2014-12-29T00:00:00.000Z,57,frankfurter
6006,2612,2014-05-30T00:00:00.000Z,13,bottled water
6006,2612,2014-05-30T00:00:00.000Z,157,tropical fruit
6007,2612,2014-06-02T00:00:00.000Z,96,newspapers
6007,2612,2014-06-02T00:00:00.000Z,144,specialty bar
6007,2612,2014-06-02T00:00:00.000Z,163,white bread
6008,2612,2014-06-04T00:00:00.000Z,31,citrus fruit
6008,2612,2014-06-04T00:00:00.000Z,106,pastry
6009,2612,2014-06-11T00:00:00.000Z,10,berries
6009,2612,2014-06-11T00:00:00.000Z,106,pastry
6009,2612,2014-06-11T00:00:00.000Z,139,soda
6010,2612,2014-07-30T00:00:00.000Z,139,soda
6010,2612,2014-07-30T00:00:00.000Z,163,white bread
6011,2612,2015-02-01T00:00:00.000Z,110,pip fruit
6011,2612,2015-02-01T00:00:00.000Z,157,tropical fruit
6012,2612,2015-05-31T00:00:00.000Z,11,beverages
6012,2612,2015-05-31T00:00:00.000Z,45,dessert
6012,2612,2015-05-31T00:00:00.000Z,62,frozen meals
6012,2612,2015-05-31T00:00:00.000Z,120,red/blush wine
6013,2613,2014-05-24T00:00:00.000Z,50,domestic eggs
6013,2613,2014-05-24T00:00:00.000Z,166,yogurt
